<<<<<<< HEAD
+,-222,-14208,8300,-1.09,0.04,-0.51,43038
+,-182,-14162,8302,-1.09,0.03,-0.51,43145
+,-218,-14150,8258,-1.09,0.03,-0.51,43252
+,-194,-14206,8310,-1.09,0.04,-0.51,43359
+,-194,-14206,8310,-1.09,0.04,-0.51,43516
+,-226,-14156,8202,-1.09,0.04,-0.49,43622
+,-226,-14100,8220,-1.09,0.04,-0.50,43729
+,-196,-14204,8306,-1.09,0.04,-0.50,43841
+,-258,-14206,8292,-1.09,0.04,-0.50,43947
+,-232,-14142,8282,-1.09,0.04,-0.50,44054
+,-218,-14142,8252,-1.09,0.04,-0.50,44160
+,-218,-14212,8308,-1.09,0.04,-0.50,44266
+,-232,-14214,8288,-1.09,0.04,-0.51,44373
+,-206,-14200,8272,-1.09,0.04,-0.50,44479
+,-230,-14158,8254,-1.09,0.04,-0.50,44585
+,-182,-14200,8302,-1.09,0.04,-0.50,44692
+,-226,-14166,8266,-1.09,0.04,-0.51,44798
+,-214,-14184,8308,-1.09,0.04,-0.51,44904
+,-186,-14162,8276,-1.09,0.04,-0.51,45013
+,-208,-14156,8282,-1.09,0.04,-0.51,45119
+,-226,-14204,8302,-1.09,0.04,-0.52,45226
+,-190,-14184,8294,-1.09,0.04,-0.51,45333
+,-240,-14180,8286,-1.09,0.04,-0.51,45439
+,-206,-14166,8242,-1.09,0.04,-0.51,45546
+,-208,-14208,8324,-1.09,0.04,-0.51,45653
+,-232,-14200,8312,-1.09,0.04,-0.50,45760
+,-202,-14184,8302,-1.09,0.04,-0.50,45867
+,-200,-14172,8276,-1.09,0.04,-0.51,45974
+,-246,-14190,8254,-1.09,0.04,-0.51,46080
+,-226,-14166,8326,-1.09,0.04,-0.51,46187
+,-258,-14202,8340,-1.09,0.04,-0.51,46296
+,-196,-14162,8270,-1.09,0.04,-0.50,46403
+,-236,-14140,8234,-1.09,0.04,-0.51,46510
+,-226,-14202,8298,-1.09,0.04,-0.51,46617
+,-222,-14184,8318,-1.09,0.04,-0.51,46723
+,-224,-14172,8258,-1.09,0.04,-0.51,46830
+,-224,-14172,8258,-1.09,0.04,-0.51,46987
+,-218,-14186,8268,-1.07,0.03,-0.49,47094
+,-240,-14170,8320,-1.07,0.03,-0.50,47200
+,-228,-14168,8320,-1.07,0.03,-0.50,47306
+,-214,-14180,8286,-1.07,0.03,-0.50,47413
+,-204,-14170,8292,-1.07,0.02,-0.50,47519
+,-202,-14174,8304,-1.07,0.02,-0.50,47627
+,-224,-14182,8374,-1.07,0.02,-0.50,47734
+,-242,-14210,8272,-1.06,0.02,-0.51,47840
+,-218,-14164,8302,-1.06,0.02,-0.50,47946
+,-200,-14170,8272,-1.06,0.02,-0.51,48053
+,-222,-14164,8280,-1.06,0.02,-0.51,48159
+,-222,-14158,8300,-1.06,0.02,-0.52,48265
+,-232,-14176,8284,-1.06,0.02,-0.52,48372
+,-210,-14192,8310,-1.06,0.02,-0.52,48478
+,-226,-14174,8322,-1.06,0.02,-0.52,48584
+,-232,-14196,8300,-1.06,0.02,-0.52,48691
+,-204,-14178,8280,-1.06,0.02,-0.51,48798
+,-212,-14214,8326,-1.06,0.02,-0.53,48907
+,-198,-14168,8288,-1.06,0.02,-0.52,49014
+,-196,-14188,8320,-1.06,0.02,-0.52,49120
+,-224,-14170,8294,-1.06,0.02,-0.51,49227
+,-190,-14166,8286,-1.05,0.02,-0.52,49334
+,-180,-14170,8344,-1.05,0.02,-0.51,49441
+,-180,-14198,8294,-1.05,0.02,-0.50,49548
+,-238,-14176,8334,-1.05,0.02,-0.50,49655
+,-210,-14200,8336,-1.05,0.02,-0.49,49761
+,-228,-14160,8302,-1.05,0.02,-0.49,49868
+,-216,-14176,8294,-1.05,0.02,-0.50,49975
+,-260,-14184,8278,-1.05,0.02,-0.50,50082
+,-206,-14174,8312,-1.05,0.02,-0.50,50191
+,-244,-14164,8258,-1.05,0.02,-0.50,50298
+,-244,-14164,8258,-1.05,0.02,-0.50,50455
+,-232,-14162,8260,-1.04,0.01,-0.50,50561
+,-206,-14160,8250,-1.04,0.01,-0.50,50667
+,-228,-14186,8264,-1.04,0.01,-0.50,50774
+,-216,-14164,8310,-1.04,0.01,-0.51,50880
+,-216,-14200,8244,-1.04,0.01,-0.50,50986
+,-226,-14182,8226,-1.04,0.01,-0.51,51093
+,-216,-14182,8268,-1.04,0.01,-0.51,51199
+,-222,-14188,8208,-1.04,0.01,-0.50,51305
+,-202,-14186,8262,-1.04,0.01,-0.50,51411
+,-218,-14182,8246,-1.04,0.01,-0.49,51520
+,-222,-14136,8286,-1.04,0.01,-0.49,51626
+,-220,-14180,8244,-1.04,0.01,-0.49,51732
+,-248,-14154,8296,-1.04,0.01,-0.50,51839
+,-184,-14182,8272,-1.04,0.01,-0.49,51945
+,-198,-14164,8282,-1.04,0.01,-0.47,52051
+,-206,-14174,8270,-1.04,0.01,-0.48,52158
+,-192,-14170,8248,-1.04,0.01,-0.49,52265
+,-214,-14174,8260,-1.04,0.01,-0.49,52372
+,-216,-14206,8220,-1.04,0.01,-0.49,52479
+,-214,-14198,8246,-1.04,0.01,-0.49,52586
+,-202,-14202,8264,-1.04,0.01,-0.48,52692
+,-208,-14196,8296,-1.04,0.01,-0.48,52801
+,-204,-14188,8300,-1.04,0.01,-0.48,52908
+,-214,-14164,8258,-1.04,0.01,-0.48,53015
+,-218,-14166,8254,-1.04,0.01,-0.48,53122
+,-210,-14156,8210,-1.04,0.01,-0.47,53229
+,-232,-14148,8270,-1.04,0.01,-0.48,53335
+,-224,-14184,8294,-1.04,0.01,-0.48,53442
+,-206,-14168,8290,-1.04,0.01,-0.48,53549
+,-242,-14174,8316,-1.04,0.01,-0.48,53656
+,-218,-14196,8210,-1.04,0.01,-0.48,53763
+,-218,-14196,8210,-1.04,0.01,-0.48,53920
+,-184,-14186,8272,-1.04,0.01,-0.49,54026
+,-218,-14184,8280,-1.04,0.01,-0.49,54135
+,-206,-14186,8286,-1.04,0.01,-0.49,54241
+,-212,-14186,8262,-1.04,0.01,-0.50,54347
+,-216,-14152,8258,-1.04,0.01,-0.49,54454
+,-194,-14178,8270,-1.04,0.01,-0.49,54560
+,-228,-14192,8272,-1.04,0.01,-0.49,54666
+,-218,-14184,8324,-1.04,0.01,-0.49,54772
+,-232,-14168,8270,-1.04,0.01,-0.49,54879
+,-246,-14168,8274,-1.04,0.01,-0.49,54985
+,-220,-14182,8284,-1.04,0.01,-0.49,55091
+,-210,-14170,8312,-1.04,0.01,-0.48,55198
+,-210,-14200,8286,-1.04,0.01,-0.48,55304
+,-218,-14156,8336,-1.04,0.01,-0.49,55412
+,-214,-14188,8270,-1.04,0.01,-0.48,55519
+,-228,-14190,8264,-1.04,0.01,-0.48,55626
+,-228,-14158,8258,-1.04,0.01,-0.48,55732
+,-210,-14140,8274,-1.04,0.01,-0.48,55839
+,-240,-14182,8278,-1.04,0.01,-0.48,55946
+,-194,-14190,8284,-1.04,0.01,-0.48,56053
+,-214,-14194,8246,-1.04,0.01,-0.48,56160
+,-198,-14174,8282,-1.04,0.01,-0.48,56267
+,-248,-14194,8280,-1.04,0.01,-0.48,56373
+,-172,-14162,8248,-1.04,0.01,-0.48,56480
+,-234,-14196,8284,-1.04,0.01,-0.48,56587
+,-216,-14168,8202,-1.04,0.01,-0.48,56696
+,-232,-14190,8240,-1.04,0.01,-0.48,56803
+,-228,-14168,8250,-1.04,0.01,-0.48,56910
+,-212,-14204,8266,-1.04,0.01,-0.49,57016
+,-182,-14164,8268,-1.04,0.01,-0.49,57123
+,-246,-14194,8202,-1.04,0.01,-0.49,57230
+,-246,-14194,8202,-1.04,0.01,-0.49,57387
+,-242,-14182,8258,-1.04,0.01,-0.48,57494
+,-220,-14200,8278,-1.04,0.01,-0.48,57600
+,-262,-14190,8356,-1.04,0.01,-0.49,57706
+,-202,-14176,8330,-1.04,0.01,-0.48,57813
+,-202,-14196,8334,-1.04,0.01,-0.48,57921
+,-226,-14182,8278,-1.04,0.01,-0.47,58027
+,-232,-14166,8280,-1.04,0.01,-0.48,58133
+,-180,-14152,8296,-1.04,0.01,-0.48,58240
+,-202,-14192,8314,-1.04,0.01,-0.49,58346
+,-222,-14184,8330,-1.04,0.01,-0.49,58452
+,-232,-14166,8308,-1.04,0.01,-0.48,58559
+,-178,-14168,8280,-1.04,0.01,-0.48,58665
+,-228,-14188,8296,-1.04,0.01,-0.48,58771
+,-242,-14164,8318,-1.04,0.01,-0.48,58878
+,-216,-14196,8308,-1.04,0.01,-0.47,58984
+,-224,-14156,8296,-1.04,0.01,-0.47,59091
+,-220,-14188,8268,-1.04,0.01,-0.48,59200
+,-234,-14200,8294,-1.04,0.01,-0.48,59307
+,-220,-14186,8294,-1.04,0.01,-0.47,59413
+,-220,-14196,8266,-1.04,0.01,-0.47,59520
+,-230,-14188,8308,-1.04,0.01,-0.47,59627
+,-246,-14210,8274,-1.04,0.01,-0.46,59734
+,-200,-14174,8310,-1.04,0.01,-0.47,59841
+,-208,-14152,8298,-1.04,0.01,-0.47,59948
+,-230,-14162,8300,-1.04,0.01,-0.47,60054
+,-220,-14148,8328,-1.04,0.01,-0.48,60161
+,-222,-14170,8272,-1.04,0.01,-0.47,60268
+,-208,-14204,8310,-1.04,0.01,-0.47,60375
+,-172,-14192,8272,-1.04,0.01,-0.48,60484
+,-222,-14178,8288,-1.04,0.01,-0.49,60591
+,-216,-14170,8276,-1.04,0.01,-0.49,60697
+,-216,-14170,8276,-1.04,0.01,-0.49,60855
+,-216,-14168,8272,-1.04,0.01,-0.49,60961
+,-184,-14168,8230,-1.04,0.01,-0.49,61067
+,-246,-14194,8248,-1.04,0.01,-0.50,61174
+,-170,-14206,8266,-1.04,0.01,-0.50,61280
+,-192,-14196,8320,-1.04,0.01,-0.50,61386
+,-234,-14174,8282,-1.04,0.01,-0.50,61492
+,-232,-14190,8276,-1.04,0.01,-0.50,61599
+,-226,-14198,8322,-1.04,0.01,-0.48,61705
+,-202,-14158,8284,-1.04,0.01,-0.48,61813
+,-226,-14188,8266,-1.04,0.01,-0.48,61920
+,-222,-14180,8310,-1.04,0.01,-0.48,62026
+,-198,-14180,8344,-1.04,0.01,-0.48,62132
+,-230,-14180,8336,-1.04,0.01,-0.48,62239
+,-228,-14140,8276,-1.04,0.01,-0.48,62345
+,-252,-14204,8304,-1.04,0.01,-0.49,62451
+,-202,-14196,8330,-1.04,0.01,-0.49,62558
+,-218,-14166,8242,-1.04,0.01,-0.48,62665
+,-236,-14166,8280,-1.04,0.01,-0.48,62772
+,-208,-14206,8246,-1.04,0.01,-0.47,62879
+,-216,-14208,8310,-1.04,0.01,-0.48,62985
+,-192,-14160,8272,-1.04,0.01,-0.48,63094
+,-220,-14178,8292,-1.04,0.01,-0.49,63201
+,-200,-14208,8316,-1.04,0.01,-0.48,63308
+,-218,-14172,8274,-1.04,0.01,-0.48,63415
+,-226,-14184,8264,-1.04,0.01,-0.48,63522
+,-202,-14178,8274,-1.04,0.01,-0.48,63629
+,-212,-14200,8328,-1.04,0.01,-0.48,63735
+,-252,-14176,8272,-1.04,0.01,-0.48,63842
+,-250,-14212,8314,-1.04,0.01,-0.48,63949
+,-234,-14132,8272,-1.04,0.01,-0.48,64056
+,-1,0,12397,-0.77,-0.46,-2.32,64163
+,-1,0,12397,-0.77,-0.46,-2.32,64320
+,-242,-14142,8234,-1.04,0.01,-0.33,64432
+,-204,-14192,8230,-1.04,0.01,-0.34,64539
+,-254,-14232,8266,-1.04,0.01,-0.36,64645
+,-212,-14196,8260,-1.04,0.01,-0.37,64751
+,-242,-14154,8268,-1.04,0.01,-0.38,64858
+,-234,-14184,8270,-1.04,0.01,-0.38,64964
+,-212,-14186,8238,-1.04,0.01,-0.39,65070
+,-236,-14186,8240,-1.04,0.01,-0.39,65177
+,-234,-14182,8202,-1.04,0.01,-0.41,65283
+,-186,-14178,8272,-1.04,0.01,-0.42,65389
+,-234,-14182,8316,-1.04,0.01,-0.42,65496
+,-206,-14148,8270,-1.04,0.01,-0.42,65602
+,-236,-14212,8214,-1.04,0.01,-0.43,65710
+,-190,-14200,8330,-1.04,0.01,-0.44,65817
+,-208,-14212,8264,-1.04,0.01,-0.44,65923
+,-188,-14158,8238,-1.04,0.01,-0.43,66030
+,-234,-14156,8264,-1.04,0.01,-0.44,66137
+,-210,-14190,8284,-1.04,0.01,-0.45,66243
+,-232,-14184,8254,-1.04,0.01,-0.46,66350
+,-212,-14194,8236,-1.04,0.01,-0.46,66457
+,-222,-14176,8260,-1.04,0.01,-0.47,66564
+,-196,-14202,8248,-1.04,0.01,-0.47,66671
+,-220,-14150,8298,-1.04,0.01,-0.46,66778
+,-222,-14144,8288,-1.04,0.01,-0.46,66884
+,-230,-14222,8244,-1.04,0.01,-0.46,66993
+,-238,-14196,8248,-1.04,0.01,-0.46,67100
+,-190,-14186,8254,-1.04,0.01,-0.47,67207
+,-216,-14148,8228,-1.04,0.01,-0.47,67314
+,-188,-14194,8270,-1.04,0.01,-0.47,67421
+,-202,-14192,8278,-1.04,0.01,-0.47,67527
+,-206,-14176,8276,-1.04,0.01,-0.47,67634
+,-206,-14176,8276,-1.04,0.01,-0.47,67791
+,-228,-14202,8258,-1.04,0.01,-0.47,67898
+,-226,-14188,8286,-1.04,0.01,-0.47,68004
+,-206,-14208,8310,-1.04,0.01,-0.47,68110
+,-200,-14176,8272,-1.04,0.01,-0.46,68217
+,-200,-14194,8340,-1.04,0.01,-0.46,68325
+,-240,-14192,8284,-1.04,0.01,-0.46,68431
+,-254,-14162,8308,-1.04,0.01,-0.46,68538
+,-216,-14178,8264,-1.04,0.01,-0.46,68644
+,-224,-14174,8314,-1.04,0.01,-0.46,68750
+,-200,-14194,8262,-1.04,0.01,-0.46,68856
+,-220,-14196,8284,-1.04,0.01,-0.47,68963
+,-234,-14208,8272,-1.04,0.01,-0.47,69069
+,-218,-14200,8294,-1.04,0.01,-0.47,69175
+,-220,-14182,8296,-1.04,0.01,-0.46,69282
+,-194,-14150,8276,-1.04,0.01,-0.46,69388
+,-232,-14176,8310,-1.04,0.01,-0.46,69495
+,-214,-14198,8238,-1.04,0.01,-0.47,69604
+,-234,-14178,8316,-1.04,0.01,-0.47,69711
+,-216,-14168,8288,-1.04,0.01,-0.47,69817
+,-216,-14164,8276,-1.04,0.01,-0.47,69924
+,-228,-14180,8324,-1.04,0.01,-0.47,70031
+,-204,-14202,8280,-1.04,0.01,-0.47,70138
+,-206,-14180,8300,-1.04,0.01,-0.47,70245
+,-210,-14160,8292,-1.04,0.01,-0.47,70352
+,-260,-14208,8284,-1.04,0.01,-0.47,70458
+,-256,-14202,8308,-1.04,0.01,-0.47,70565
+,-196,-14156,8304,-1.04,0.01,-0.46,70672
+,-210,-14196,8318,-1.04,0.01,-0.47,70779
+,-196,-14184,8284,-1.04,0.01,-0.47,70888
+,-224,-14204,8296,-1.04,0.01,-0.47,70995
+,-238,-14168,8320,-1.04,0.01,-0.47,71102
+,-238,-14168,8320,-1.04,0.01,-0.47,71259
+,-232,-14184,8270,-1.04,0.01,-0.47,71365
+,-226,-14200,8336,-1.04,0.01,-0.46,71471
+,-224,-14204,8266,-1.04,0.01,-0.46,71578
+,-218,-14146,8294,-1.04,0.01,-0.46,71684
+,-216,-14178,8266,-1.04,0.01,-0.46,71790
+,-222,-14194,8274,-1.04,0.01,-0.47,71896
+,-196,-14160,8328,-1.04,0.01,-0.48,72003
+,-218,-14182,8284,-1.04,0.01,-0.48,72109
+,-232,-14182,8272,-1.04,0.01,-0.47,72217
+,-236,-14172,8288,-1.04,0.01,-0.47,72324
+,-224,-14164,8316,-1.04,0.01,-0.47,72430
+,-230,-14182,8284,-1.04,0.01,-0.47,72536
+,-230,-14170,8298,-1.04,0.01,-0.47,72643
+,-238,-14196,8300,-1.04,0.01,-0.47,72749
+,-218,-14148,8328,-1.04,0.01,-0.47,72855
+,-192,-14176,8320,-1.04,0.01,-0.47,72962
+,-224,-14192,8294,-1.04,0.01,-0.48,73069
+,-202,-14194,8266,-1.04,0.01,-0.48,73176
+,-244,-14166,8306,-1.04,0.01,-0.48,73283
+,-240,-14180,8296,-1.04,0.01,-0.48,73389
+,-240,-14192,8288,-1.04,0.01,-0.49,73498
+,-230,-14172,8270,-1.04,0.01,-0.49,73605
+,-216,-14194,8292,-1.04,0.01,-0.49,73712
+,-208,-14198,8282,-1.04,0.01,-0.49,73819
+,-174,-14170,8270,-1.04,0.01,-0.49,73926
+,-196,-14160,8262,-1.04,0.01,-0.49,74033
+,-232,-14178,8294,-1.04,0.01,-0.49,74139
+,-230,-14160,8294,-1.04,0.01,-0.49,74246
+,-206,-14166,8270,-1.04,0.01,-0.49,74353
+,-206,-14162,8308,-1.04,0.01,-0.49,74460
+,-218,-14178,8322,-1.04,0.01,-0.50,74567
+,-218,-14178,8322,-1.04,0.01,-0.50,74724
+,-210,-14154,8280,-1.04,0.01,-0.50,74832
+,-194,-14176,8248,-1.04,0.01,-0.50,74939
+,-230,-14198,8250,-1.04,0.01,-0.50,75045
+,-202,-14208,8262,-1.04,0.01,-0.49,75151
+,-190,-14194,8296,-1.04,0.01,-0.48,75257
+,-212,-14178,8268,-1.04,0.01,-0.48,75364
+,-244,-14194,8264,-1.04,0.01,-0.48,75470
+,-178,-14192,8282,-1.04,0.01,-0.48,75576
+,-228,-14168,8248,-1.04,0.01,-0.48,75683
+,-236,-14146,8262,-1.04,0.01,-0.48,75789
+,-226,-14174,8342,-1.04,0.01,-0.48,75895
+,-232,-14196,8276,-1.04,0.01,-0.48,76004
+,-218,-14184,8254,-1.04,0.01,-0.49,76110
+,-226,-14198,8250,-1.04,0.01,-0.48,76216
+,-214,-14202,8302,-1.04,0.01,-0.48,76323
+,-212,-14172,8262,-1.04,0.01,-0.48,76429
+,-222,-14170,8254,-1.04,0.01,-0.48,76536
+,-192,-14188,8268,-1.04,0.01,-0.48,76643
+,-218,-14170,8276,-1.04,0.01,-0.48,76750
+,-244,-14194,8256,-1.04,0.01,-0.48,76857
+,-230,-14194,8288,-1.04,0.01,-0.48,76964
+,-238,-14178,8264,-1.04,0.01,-0.48,77070
+,-216,-14166,8302,-1.04,0.01,-0.47,77177
+,-226,-14222,8234,-1.04,0.01,-0.47,77286
+,-232,-14166,8232,-1.04,0.01,-0.47,77393
+,-184,-14170,8268,-1.04,0.01,-0.47,77500
+,-240,-14168,8244,-1.04,0.01,-0.48,77607
+,-198,-14166,8264,-1.04,0.01,-0.48,77714
+,-226,-14172,8292,-1.04,0.01,-0.48,77820
+,-202,-14178,8300,-1.04,0.01,-0.48,77927
+,-168,-14158,8276,-1.04,0.01,-0.49,78034
+,-168,-14158,8276,-1.04,0.01,-0.49,78191
+,-230,-14170,8222,-1.04,0.01,-0.49,78297
+,-224,-14166,8224,-1.04,0.01,-0.50,78404
+,-220,-14168,8286,-1.04,0.01,-0.50,78510
+,-192,-14184,8264,-1.04,0.01,-0.50,78618
+,-208,-14166,8260,-1.04,0.01,-0.50,78725
+,-224,-14206,8276,-1.04,0.01,-0.49,78831
+,-212,-14204,8262,-1.04,0.01,-0.50,78937
+,-216,-14154,8298,-1.04,0.01,-0.50,79044
+,-238,-14168,8294,-1.04,0.01,-0.49,79150
+,-212,-14196,8256,-1.04,0.01,-0.49,79256
+,-210,-14208,8256,-1.04,0.01,-0.49,79363
+,-206,-14200,8276,-1.04,0.01,-0.50,79469
+,-234,-14210,8304,-1.04,0.01,-0.49,79575
+,-192,-14170,8312,-1.04,0.01,-0.48,79681
+,-208,-14186,8266,-1.04,0.01,-0.48,79788
+,-196,-14216,8270,-1.04,0.01,-0.48,79897
+,-206,-14178,8300,-1.04,0.01,-0.48,80003
+,-194,-14192,8270,-1.04,0.01,-0.48,80110
+,-210,-14198,8282,-1.04,0.01,-0.48,80217
+,-216,-14192,8300,-1.04,0.01,-0.48,80324
+,-202,-14180,8284,-1.04,0.01,-0.47,80431
+,-222,-14140,8236,-1.04,0.01,-0.47,80538
+,-194,-14172,8248,-1.04,0.01,-0.47,80645
+,-220,-14168,8240,-1.04,0.01,-0.47,80751
+,-190,-14178,8270,-1.04,0.01,-0.47,80858
+,-228,-14190,8270,-1.04,0.01,-0.47,80965
+,-196,-14182,8282,-1.04,0.01,-0.47,81072
+,-228,-14188,8276,-1.04,0.01,-0.47,81181
+,-222,-14204,8308,-1.04,0.01,-0.48,81288
+,-230,-14182,8302,-1.04,0.01,-0.47,81394
+,-210,-14190,8292,-1.04,0.01,-0.47,81501
+,-210,-14190,8292,-1.04,0.01,-0.47,81658
+,-230,-14204,8282,-1.04,0.01,-0.47,81765
+,-228,-14158,8298,-1.04,0.01,-0.47,81871
+,-182,-14198,8282,-1.04,0.01,-0.47,81977
+,-228,-14222,8326,-1.04,0.01,-0.47,82084
+,-262,-14174,8270,-1.04,0.01,-0.47,82190
+,-220,-14196,8298,-1.04,0.01,-0.48,82296
+,-206,-14204,8300,-1.04,0.01,-0.48,82403
+,-252,-14194,8296,-1.04,0.01,-0.48,82511
+,-218,-14168,8308,-1.04,0.01,-0.48,82617
+,-238,-14178,8288,-1.04,0.01,-0.48,82724
+,-214,-14172,8326,-1.04,0.01,-0.48,82830
+,-218,-14178,8294,-1.04,0.01,-0.48,82936
+,-204,-14210,8296,-1.04,0.01,-0.49,83042
+,-202,-14180,8306,-1.04,0.01,-0.48,83149
+,-246,-14196,8328,-1.04,0.01,-0.48,83255
+,-214,-14194,8294,-1.04,0.01,-0.48,83362
+,-222,-14188,8304,-1.04,0.01,-0.48,83469
+,-226,-14166,8286,-1.04,0.01,-0.49,83576
+,-204,-14202,8292,-1.04,0.01,-0.49,83682
+,-218,-14162,8300,-1.04,0.01,-0.49,83791
+,-222,-14202,8304,-1.04,0.01,-0.50,83898
+,-264,-14204,8318,-1.04,0.01,-0.49,84005
+,-220,-14206,8302,-1.04,0.01,-0.49,84112
+,-200,-14182,8266,-1.04,0.01,-0.49,84219
+,-250,-14186,8302,-1.04,0.01,-0.49,84326
+,-220,-14194,8334,-1.04,0.01,-0.49,84432
+,-212,-14182,8316,-1.04,0.01,-0.49,84539
+,-238,-14202,8334,-1.04,0.01,-0.50,84646
+,-212,-14184,8330,-1.04,0.01,-0.50,84753
+,-204,-14196,8316,-1.04,0.01,-0.50,84860
+,-214,-14214,8308,-1.04,0.01,-0.50,84967
+,-214,-14214,8308,-1.04,0.01,-0.50,85137
+,-226,-14138,8212,-1.04,0.01,-0.49,85244
+,-226,-14212,8228,-1.04,0.01,-0.49,85350
+,-228,-14168,8278,-1.04,0.01,-0.49,85456
+,-192,-14152,8272,-1.04,0.01,-0.49,85563
+,-230,-14166,8262,-1.04,0.01,-0.49,85669
+,-238,-14172,8226,-1.04,0.01,-0.48,85775
+,-232,-14190,8274,-1.04,0.01,-0.49,85882
+,-238,-14186,8236,-1.04,0.01,-0.49,85988
+,-220,-14180,8220,-1.04,0.01,-0.49,86094
+,-244,-14158,8302,-1.04,0.01,-0.49,86200
+,-170,-14162,8268,-1.04,0.01,-0.49,86307
+,-240,-14200,8262,-1.04,0.01,-0.49,86415
+,-228,-14144,8266,-1.04,0.01,-0.49,86521
+,-216,-14172,8210,-1.04,0.01,-0.49,86628
+,-238,-14158,8246,-1.04,0.01,-0.49,86734
+,-182,-14150,8246,-1.04,0.01,-0.48,86841
+,-238,-14172,8210,-1.04,0.01,-0.49,86948
+,-192,-14180,8280,-1.04,0.01,-0.49,87055
+,-220,-14176,8264,-1.04,0.01,-0.49,87161
+,-196,-14186,8286,-1.04,0.01,-0.48,87268
+,-198,-14158,8316,-1.04,0.01,-0.48,87375
+,-236,-14214,8286,-1.04,0.01,-0.48,87482
+,-216,-14180,8200,-1.04,0.01,-0.48,87589
+,-222,-14116,8170,-1.04,0.01,-0.48,87698
+,-220,-14184,8268,-1.04,0.01,-0.48,87804
+,-190,-14222,8290,-1.04,0.01,-0.48,87911
+,-218,-14178,8220,-1.04,0.01,-0.49,88018
+,-240,-14144,8254,-1.04,0.01,-0.49,88125
+,-206,-14240,8294,-1.04,0.01,-0.48,88232
+,-254,-14186,8284,-1.04,0.01,-0.49,88339
+,-230,-14162,8228,-1.04,0.01,-0.48,88446
+,-230,-14162,8228,-1.04,0.01,-0.48,88603
+,-236,-14172,8242,-1.04,0.01,-0.49,88709
+,-184,-14164,8292,-1.04,0.01,-0.48,88815
+,-216,-14146,8284,-1.04,0.01,-0.49,88924
+,-194,-14162,8274,-1.04,0.01,-0.48,89030
+,-240,-14182,8318,-1.04,0.01,-0.49,89136
+,-204,-14138,8296,-1.04,0.01,-0.49,89242
+,-218,-14150,8298,-1.04,0.01,-0.50,89349
+,-210,-14148,8302,-1.04,0.01,-0.49,89455
+,-208,-14168,8280,-1.04,0.01,-0.49,89561
+,-244,-14176,8308,-1.04,0.01,-0.49,89668
+,-188,-14114,8288,-1.04,0.01,-0.48,89774
+,-236,-14130,8296,-1.04,0.01,-0.48,89880
+,-226,-14176,8276,-1.04,0.01,-0.48,89987
+,-204,-14182,8248,-1.04,0.01,-0.47,90093
+,-236,-14200,8274,-1.04,0.01,-0.47,90201
+,-190,-14162,8314,-1.04,0.01,-0.48,90308
+,-196,-14200,8306,-1.04,0.01,-0.47,90415
+,-202,-14156,8312,-1.04,0.01,-0.46,90522
+,-230,-14194,8236,-1.04,0.01,-0.46,90629
+,-210,-14194,8322,-1.04,0.01,-0.47,90735
+,-196,-14160,8280,-1.04,0.01,-0.48,90842
+,-202,-14180,8308,-1.04,0.01,-0.48,90949
+,-216,-14162,8250,-1.04,0.01,-0.47,91056
+,-226,-14160,8290,-1.04,0.01,-0.46,91163
+,-216,-14166,8330,-1.04,0.01,-0.47,91270
+,-220,-14166,8276,-1.04,0.01,-0.48,91377
+,-250,-14198,8294,-1.04,0.01,-0.48,91485
+,-202,-14210,8270,-1.04,0.01,-0.48,91592
+,-238,-14134,8242,-1.04,0.01,-0.48,91699
+,-194,-14170,8274,-1.04,0.01,-0.48,91806
+,-236,-14184,8290,-1.04,0.01,-0.49,91913
+,-236,-14184,8290,-1.04,0.01,-0.49,92070
+,-176,-14220,8276,-1.04,0.01,-0.48,92176
+,-246,-14164,8258,-1.04,0.01,-0.48,92282
+,-200,-14164,8232,-1.04,0.01,-0.48,92389
+,-204,-14176,8272,-1.04,0.01,-0.49,92495
+,-228,-14184,8294,-1.04,0.01,-0.49,92601
+,-248,-14164,8262,-1.04,0.01,-0.49,92708
+,-208,-14118,8264,-1.04,0.01,-0.48,92816
+,-224,-14196,8256,-1.04,0.01,-0.48,92922
+,-184,-14200,8268,-1.04,0.01,-0.48,93029
+,-178,-14182,8264,-1.04,0.01,-0.48,93135
+,-246,-14146,8336,-1.04,0.01,-0.46,93241
+,-178,-14212,8230,-1.04,0.01,-0.47,93348
+,-226,-14208,8276,-1.04,0.01,-0.46,93454
+,-228,-14138,8260,-1.04,0.01,-0.47,93560
+,-240,-14170,8262,-1.04,0.01,-0.47,93666
+,-236,-14182,8274,-1.04,0.01,-0.48,93773
+,-192,-14156,8240,-1.04,0.01,-0.48,93880
+,-222,-14158,8256,-1.04,0.01,-0.48,93986
+,-226,-14156,8232,-1.04,0.01,-0.48,94095
+,-214,-14204,8298,-1.04,0.01,-0.48,94202
+,-250,-14190,8270,-1.04,0.01,-0.48,94309
+,-208,-14160,8226,-1.04,0.01,-0.48,94416
+,-208,-14168,8228,-1.04,0.01,-0.49,94523
+,-218,-14156,8226,-1.04,0.01,-0.48,94630
+,-198,-14170,8252,-1.04,0.01,-0.47,94736
+,-232,-14222,8256,-1.04,0.01,-0.48,94843
+,-222,-14188,8248,-1.04,0.01,-0.48,94950
+,-194,-14154,8236,-1.04,0.01,-0.47,95057
+,-202,-14196,8256,-1.04,0.01,-0.46,95164
